Age,Gender,Weight (kg),Height (m),BMI,Fat_Percentage,Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Calories_Burned,Workout_Frequency (days/week),Experience_Level,Water_Intake (liters),Fitness_Goal,Workout_Type,Equipment_dumbbell,Equipment_barbell,Equipment_cable,Equipment_kettlebell,Equipment_resistance_band,Equipment_stability_ball,Equipment_bodyweight_only
43.9,Male,67.9,1.71,23.18,11.5,174.4,169.4,65.2,0.61,647.1,3.6,2.0,3.0,General Fitness,HIIT,1.0,0.0,0.0,1.0,1.0,1.0,1.0
19.6,Female,62.5,1.56,25.78,16.4,208.0,140.0,48.7,0.6,373.7,5.9,3.0,2.3,General Fitness,Cardio,1.0,0.0,0.0,0.0,0.0,0.0,1.0
27.0,Male,75.4,1.58,30.2,16.9,192.0,169.0,63.0,1.3,1386.0,3.0,1.0,3.6,Strength,Strength,0.0,1.0,0.0,1.0,0.0,0.0,0.0
48.0,Male,45.0,1.7,15.53,22.3,175.4,136.1,70.5,1.11,322.8,2.3,1.0,3.07,Muscle Gain,Strength,1.0,1.0,0.0,0.0,1.0,0.0,0.0
57.2,Female,57.5,1.62,21.98,23.8,161.4,115.7,61.8,1.15,283.2,5.0,1.0,2.4,Stress Relief,Yoga,0.0,0.0,0.0,0.0,0.0,1.0,1.0
18.4,Male,71.1,1.77,22.63,19.9,204.9,135.4,70.3,1.67,714.9,3.5,3.0,3.1,Muscle Gain,Strength,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18.0,Male,47.8,1.85,13.97,30.8,161.0,156.0,50.0,1.02,1265.0,5.0,1.0,3.2,Strength,Strength,1.0,1.0,1.0,0.0,0.0,1.0,1.0
57.0,Male,70.4,1.72,23.8,29.9,181.0,161.0,57.0,1.3,983.0,3.0,2.0,3.6,Muscle Gain,Strength,0.0,1.0,1.0,1.0,0.0,1.0,1.0
27.4,Female,76.2,1.68,26.9,,201.3,125.3,63.1,1.21,680.3,3.4,2.0,3.8,Strength,Strength,1.0,1.0,1.0,0.0,0.0,0.0,0.0
31.0,Female,47.4,1.73,15.84,28.8,178.0,150.0,57.0,1.64,962.0,4.0,3.0,2.0,Weight Loss,Cardio,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26.1,Male,67.3,1.8,20.86,14.5,196.7,156.8,62.2,0.61,356.7,4.7,1.0,3.3,Muscle Gain,Functional,1.0,0.0,0.0,1.0,0.0,1.0,1.0
27.0,Male,44.1,1.56,18.12,10.0,169.0,120.5,72.0,1.34,1124.0,2.0,1.0,3.1,Strength,Strength,1.0,1.0,1.0,0.0,0.0,0.0,1.0
53.0,Female,46.8,1.69,16.39,27.6,163.0,169.0,56.0,1.32,1017.0,4.0,2.0,2.4,Weight Loss,HIIT,0.0,0.0,1.0,1.0,0.0,0.0,1.0
30.6,Male,77.7,1.92,21.09,8.7,183.4,140.1,53.3,1.3,883.2,5.3,1.0,3.4,Endurance,Cardio,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50.0,Female,99.4,1.7,34.39,30.5,181.0,120.0,58.0,0.88,694.0,3.0,2.0,1.5,Muscle Gain,Strength,1.0,1.0,0.0,0.0,1.0,1.0,0.0
33.3,Male,98.0,1.84,29.02,15.5,200.9,114.5,53.4,1.55,1129.7,3.1,2.0,2.5,Muscle Gain,Strength,0.0,1.0,1.0,0.0,1.0,0.0,1.0
23.9,Female,46.4,1.52,20.03,,198.4,126.4,64.0,1.04,438.2,4.8,3.0,3.1,General Fitness,Functional,1.0,0.0,1.0,1.0,1.0,1.0,1.0
62.0,Male,73.0,1.74,24.12,17.4,162.9,144.1,64.4,2.0,1538.3,3.9,2.0,3.6,Muscle Gain,Strength,1.0,1.0,1.0,0.0,0.0,0.0,0.0
32.9,Female,67.4,1.7,23.32,24.2,183.8,127.9,74.9,1.83,964.4,4.2,1.0,2.4,Muscle Gain,Strength,0.0,1.0,0.0,0.0,0.0,0.0,1.0
43.0,Male,76.3,1.66,27.69,25.7,188.0,164.0,58.0,0.84,606.0,3.0,1.0,1.8,Muscle Gain,Strength,1.0,1.0,1.0,1.0,0.0,0.0,1.0
28.6,Male,55.5,1.7,19.27,15.4,195.3,177.0,58.5,1.08,954.9,5.0,3.0,3.9,Weight Loss,HIIT,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34.4,Male,97.6,1.81,29.96,28.1,191.1,153.6,62.0,1.46,859.5,3.0,2.0,3.19,Muscle Gain,Strength,1.0,1.0,1.0,1.0,0.0,1.0,0.0
56.0,Female,70.8,1.67,25.37,25.0,162.0,157.0,70.9,1.33,1116.2,3.2,1.0,3.4,General Fitness,Functional,1.0,0.0,1.0,1.0,0.0,0.0,0.0
55.7,Female,58.2,1.59,23.14,20.8,159.8,154.8,58.6,0.57,280.4,5.3,2.0,2.4,Weight Loss,Cardio,0.0,0.0,0.0,1.0,0.0,0.0,1.0
32.6,Female,75.7,1.71,25.96,24.2,179.2,130.4,75.2,1.75,839.5,4.5,3.0,3.1,General Fitness,Powerlifting,1.0,1.0,0.0,0.0,0.0,0.0,0.0
33.6,Male,84.9,1.85,24.7,21.5,187.1,151.8,58.9,1.2,971.1,3.6,2.0,3.3,Athletic Performance,Functional,1.0,1.0,1.0,1.0,0.0,1.0,1.0
20.0,Male,79.9,1.78,25.26,20.3,204.1,115.6,63.5,1.62,866.7,4.3,3.0,2.4,General Fitness,Powerlifting,1.0,1.0,0.0,0.0,0.0,0.0,1.0
38.3,Male,91.6,1.87,26.23,23.2,187.3,157.0,69.6,1.79,1220.7,3.7,2.0,4.16,General Fitness,Cardio,0.0,0.0,0.0,0.0,1.0,0.0,1.0
26.8,Female,57.9,1.68,20.44,26.8,196.5,154.4,68.4,1.49,995.8,4.3,3.0,2.8,Athletic Performance,Functional,1.0,0.0,1.0,0.0,1.0,1.0,0.0
38.6,Female,67.4,1.67,24.23,23.9,186.5,174.3,45.0,0.63,592.8,4.0,2.0,3.7,General Fitness,HIIT,0.0,0.0,0.0,1.0,1.0,0.0,1.0
23.6,Female,67.2,1.74,22.07,21.9,200.5,117.5,70.7,0.6,141.0,3.0,1.0,1.7,General Fitness,Yoga,0.0,0.0,0.0,1.0,1.0,1.0,1.0
16.0,Female,59.3,1.8,18.33,15.2,203.5,122.8,56.7,1.2,254.2,4.7,3.0,3.38,General Fitness,Yoga,0.0,0.0,0.0,0.0,1.0,1.0,1.0
26.0,Male,74.6,1.79,23.29,17.3,199.0,133.7,67.5,0.88,545.2,3.0,1.0,2.3,General Fitness,Strength,1.0,0.0,1.0,0.0,1.0,0.0,1.0
33.4,Female,54.8,1.63,20.61,25.0,193.6,138.9,63.2,1.07,542.5,4.9,3.0,2.5,General Fitness,Functional,1.0,0.0,1.0,0.0,1.0,1.0,1.0
41.1,Female,82.7,1.67,29.84,28.0,175.3,105.2,65.9,1.48,437.0,3.9,2.0,3.0,General Fitness,Powerlifting,1.0,1.0,0.0,0.0,0.0,0.0,0.0
44.0,Female,46.5,1.81,14.19,11.9,191.0,142.0,74.0,1.46,1238.0,2.0,2.0,3.7,Weight Loss,Cardio,0.0,0.0,0.0,0.0,0.0,0.0,1.0
41.8,Female,68.2,1.75,22.21,21.6,171.5,131.6,57.7,1.49,665.9,5.6,3.0,,Strength,Strength,1.0,1.0,1.0,0.0,1.0,0.0,1.0
31.1,Male,64.9,1.7,22.49,17.0,200.8,116.6,65.3,0.82,385.4,3.5,2.0,2.7,Muscle Gain,Strength,1.0,1.0,0.0,1.0,1.0,1.0,0.0
28.4,Female,83.2,1.78,26.23,25.6,185.1,139.4,64.0,1.71,922.0,3.9,3.0,3.45,Strength,Strength,1.0,1.0,1.0,0.0,0.0,0.0,1.0
38.7,Male,71.7,1.86,20.68,17.6,189.5,93.0,66.9,0.63,92.0,3.4,2.0,2.2,General Fitness,Yoga,0.0,0.0,1.0,0.0,0.0,0.0,1.0
48.6,Female,75.9,1.67,27.27,28.2,169.5,120.4,55.9,2.05,632.8,3.2,2.0,3.9,Strength,Powerlifting,1.0,1.0,0.0,0.0,0.0,0.0,1.0
53.6,Male,77.3,1.78,24.34,12.3,164.5,158.1,76.5,0.73,727.9,4.6,3.0,3.3,General Fitness,Functional,1.0,1.0,1.0,1.0,0.0,1.0,1.0
64.4,Male,64.8,1.71,22.24,13.8,146.6,141.6,51.4,1.31,656.2,4.4,2.0,2.9,General Fitness,Functional,1.0,0.0,0.0,1.0,1.0,1.0,1.0
48.6,Male,79.6,1.72,27.03,12.7,167.9,147.6,67.5,0.8,762.2,3.9,3.0,2.0,Muscle Gain,Functional,0.0,1.0,0.0,1.0,0.0,1.0,1.0
29.6,Male,98.6,1.91,26.94,23.6,185.3,120.7,52.5,1.7,1253.9,4.5,2.0,3.1,Muscle Gain,Powerlifting,0.0,1.0,1.0,0.0,1.0,0.0,1.0
33.5,Male,72.5,1.78,22.93,12.8,178.5,123.8,58.0,1.98,883.5,3.4,3.0,3.5,Strength,Strength,1.0,1.0,0.0,0.0,1.0,1.0,1.0
19.8,Female,72.6,1.63,27.42,13.5,197.9,145.8,57.8,1.45,838.5,3.2,1.0,3.0,Endurance,Cardio,0.0,0.0,0.0,0.0,0.0,0.0,1.0
39.5,Female,55.8,1.83,16.74,21.4,185.8,120.2,59.2,0.96,188.9,4.1,2.0,2.75,Stress Relief,Yoga,1.0,0.0,0.0,0.0,1.0,1.0,1.0
39.0,Female,69.9,1.85,20.42,27.7,164.0,147.0,50.0,1.3,1562.0,3.0,3.0,3.7,Muscle Gain,Strength,1.0,1.0,1.0,0.0,1.0,1.0,0.0
28.9,Female,61.7,1.64,22.92,19.1,188.9,162.9,64.9,1.2,849.2,4.4,2.0,3.7,Weight Loss,HIIT,1.0,0.0,0.0,1.0,1.0,1.0,1.0
32.1,Male,77.7,1.67,27.75,29.9,187.8,164.3,65.7,2.01,1163.0,2.3,2.0,4.13,Endurance,Cardio,1.0,0.0,0.0,0.0,0.0,0.0,1.0
37.3,Male,81.4,1.73,27.07,12.0,191.1,136.4,62.0,0.88,407.5,3.6,3.0,2.1,Muscle Gain,Strength,1.0,1.0,1.0,0.0,0.0,0.0,1.0
33.4,Male,78.8,1.72,26.75,8.0,180.0,171.7,73.8,1.08,1302.2,3.6,1.0,3.9,Endurance,Cardio,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23.9,Male,89.6,1.82,26.95,19.1,195.1,112.3,51.2,1.08,640.7,4.4,2.0,2.5,Strength,Strength,1.0,1.0,1.0,0.0,1.0,1.0,1.0
33.9,Female,73.9,1.94,19.58,19.4,179.5,147.8,76.5,1.12,601.1,5.3,3.0,3.34,Endurance,Cardio,0.0,0.0,0.0,0.0,0.0,1.0,1.0
59.6,Female,58.8,1.62,22.45,25.8,162.0,121.4,62.1,0.77,229.7,3.6,2.0,2.4,Muscle Gain,Strength,1.0,0.0,1.0,0.0,1.0,1.0,0.0
36.9,Female,62.8,1.59,24.93,20.5,192.9,153.6,77.5,1.39,1130.1,3.1,2.0,3.7,Muscle Gain,Functional,1.0,0.0,1.0,1.0,1.0,0.0,1.0
42.7,Female,76.9,1.74,25.45,15.8,159.7,154.7,47.6,0.38,456.0,2.1,3.0,3.4,Weight Loss,HIIT,0.0,0.0,0.0,0.0,1.0,0.0,1.0
42.3,Female,51.6,1.59,20.52,18.7,170.9,128.0,53.6,0.68,237.6,3.0,2.0,2.5,General Fitness,Functional,1.0,1.0,1.0,1.0,1.0,1.0,1.0
44.5,Female,86.3,1.69,30.35,31.1,180.8,152.7,71.2,1.59,1046.7,1.4,1.0,3.02,Endurance,Cardio,0.0,1.0,0.0,0.0,0.0,0.0,1.0
54.0,Female,41.4,1.6,16.17,10.0,163.0,169.0,71.0,1.62,1385.0,5.0,3.0,1.6,Muscle Gain,Strength,1.0,1.0,1.0,0.0,0.0,0.0,0.0
19.1,Male,74.1,1.67,26.67,18.7,201.5,167.5,52.4,1.27,940.5,5.0,3.0,4.0,Endurance,Cardio,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50.2,Male,62.3,1.71,21.41,25.4,174.0,100.1,73.9,2.33,564.1,4.0,3.0,2.7,General Fitness,Powerlifting,1.0,1.0,0.0,0.0,1.0,0.0,0.0
22.4,Male,70.6,1.66,25.55,17.4,199.0,168.8,49.5,1.71,1522.9,5.4,2.0,3.0,Endurance,Cardio,0.0,0.0,0.0,1.0,0.0,0.0,1.0
53.0,Male,73.4,1.72,24.79,13.5,170.6,141.7,53.2,1.33,801.2,4.4,3.0,3.0,Weight Loss,Cardio,1.0,1.0,0.0,1.0,0.0,0.0,1.0
32.2,Male,85.5,1.83,25.61,17.2,189.5,92.2,67.1,0.88,163.9,5.8,2.0,1.8,Stress Relief,Yoga,0.0,0.0,0.0,0.0,0.0,1.0,1.0
63.6,Female,66.1,1.53,28.23,26.1,148.9,136.2,64.2,1.3,472.1,4.3,2.0,2.5,Muscle Gain,Strength,1.0,1.0,0.0,0.0,1.0,0.0,1.0
18.0,Female,83.3,1.59,32.95,25.7,165.0,169.0,72.0,1.19,997.0,3.0,1.0,3.3,Strength,Strength,1.0,1.0,1.0,1.0,1.0,0.0,1.0
37.4,Male,54.8,1.69,19.1,11.5,172.3,102.9,82.1,1.04,94.3,4.5,2.0,2.6,Flexibility,Yoga,0.0,0.0,0.0,0.0,1.0,1.0,0.0
57.7,Male,75.6,1.73,25.36,23.2,151.4,115.9,58.8,2.22,661.5,4.5,3.0,3.5,Muscle Gain,Powerlifting,0.0,1.0,1.0,0.0,0.0,0.0,0.0
37.3,Female,90.6,1.73,30.42,28.4,197.9,157.8,59.1,1.55,906.8,4.0,2.0,3.04,Muscle Gain,Strength,1.0,1.0,1.0,0.0,0.0,1.0,0.0
22.1,Male,81.8,1.8,25.38,16.2,203.5,189.0,68.4,0.63,1041.5,3.7,2.0,4.4,Weight Loss,HIIT,1.0,1.0,0.0,0.0,1.0,1.0,1.0
29.0,Male,78.8,1.72,26.48,23.7,203.7,133.2,59.4,1.24,506.3,4.2,2.0,2.6,Strength,Powerlifting,1.0,1.0,0.0,1.0,1.0,0.0,1.0
32.8,Female,62.4,1.66,22.57,19.3,183.2,120.3,72.2,1.02,482.1,3.4,1.0,3.0,Muscle Gain,Strength,1.0,1.0,1.0,1.0,0.0,1.0,1.0
40.0,Male,78.0,1.8,23.95,16.1,184.8,150.0,52.3,0.89,500.6,5.0,2.0,3.0,Weight Loss,Cardio,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18.9,Female,54.5,1.57,22.1,27.5,189.4,126.6,58.8,1.61,583.9,4.1,2.0,2.4,Strength,Powerlifting,1.0,1.0,0.0,0.0,0.0,0.0,0.0
46.0,Male,65.7,1.75,21.45,10.0,192.0,135.0,59.0,1.31,881.0,2.0,1.0,2.7,Muscle Gain,Strength,1.0,1.0,1.0,1.0,0.0,0.0,0.0
43.0,Male,40.0,1.95,10.52,26.4,162.0,138.0,58.0,2.0,918.0,4.0,2.0,1.8,Strength,Strength,1.0,1.0,1.0,1.0,0.0,1.0,1.0
24.8,Male,79.2,1.75,25.75,18.4,190.4,129.7,58.7,1.44,740.9,4.7,3.0,3.3,Strength,Strength,1.0,1.0,1.0,0.0,0.0,0.0,0.0
37.8,Male,64.0,1.65,23.44,19.2,172.8,140.6,59.0,1.62,724.3,3.9,3.0,3.88,General Fitness,Functional,,,,,,,
18.8,Male,68.8,1.71,23.41,21.2,210.0,124.3,72.0,2.23,1037.6,4.7,2.0,3.1,Muscle Gain,Powerlifting,0.0,1.0,0.0,0.0,0.0,0.0,1.0
18.5,Male,91.1,1.84,26.87,18.1,210.0,140.4,66.6,1.22,1216.3,3.2,1.0,3.1,Athletic Performance,Functional,1.0,0.0,0.0,1.0,0.0,1.0,1.0
28.8,Female,73.1,1.61,28.2,28.2,196.9,134.6,71.4,2.4,1571.0,3.0,2.0,3.3,Strength,Powerlifting,1.0,1.0,1.0,0.0,1.0,0.0,0.0
24.7,Male,78.8,1.66,28.67,19.9,202.7,116.9,69.4,1.54,916.7,4.3,1.0,2.0,Strength,Strength,1.0,0.0,1.0,0.0,0.0,1.0,1.0
43.1,Female,66.3,1.72,22.31,14.5,169.2,164.2,56.6,1.36,1454.4,3.7,1.0,4.0,Weight Loss,Cardio,0.0,0.0,0.0,0.0,0.0,0.0,1.0
33.0,Male,78.7,1.61,30.36,24.5,193.0,137.0,55.0,0.93,1668.0,3.0,2.0,2.3,Muscle Gain,Strength,1.0,1.0,0.0,0.0,1.0,1.0,1.0
37.1,Female,50.8,1.58,20.43,24.6,185.4,138.7,69.5,0.93,321.8,3.7,2.0,3.2,General Fitness,Functional,0.0,0.0,0.0,1.0,1.0,1.0,1.0
32.6,Male,70.1,1.58,27.99,25.4,185.6,135.3,56.7,1.31,515.1,1.8,2.0,3.35,General Fitness,Strength,1.0,1.0,1.0,0.0,0.0,1.0,1.0
27.8,Female,52.2,1.54,22.05,14.1,195.3,129.1,63.2,0.95,185.4,3.8,2.0,2.95,Stress Relief,Yoga,0.0,0.0,0.0,1.0,0.0,0.0,1.0
34.5,Female,77.7,1.98,19.91,20.9,188.2,153.5,76.8,1.55,764.5,2.0,1.0,3.46,Muscle Gain,Strength,1.0,0.0,1.0,1.0,0.0,0.0,0.0
33.0,Female,63.0,1.63,23.58,20.2,179.3,143.5,58.0,1.45,881.5,4.8,3.0,3.1,Athletic Performance,Functional,1.0,1.0,1.0,0.0,1.0,0.0,1.0
38.8,Female,60.8,1.77,19.34,15.5,171.5,159.1,50.8,1.13,634.1,3.4,2.0,3.4,Endurance,Cardio,0.0,0.0,0.0,0.0,1.0,0.0,1.0
52.3,Male,76.4,1.73,25.66,13.3,164.6,147.5,57.7,0.56,441.4,4.6,2.0,2.3,Endurance,Cardio,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26.8,Male,63.2,1.6,24.75,14.1,191.7,126.3,60.1,1.58,685.8,4.4,3.0,2.8,Strength,Strength,1.0,1.0,1.0,1.0,0.0,1.0,0.0
22.5,Female,82.5,1.6,32.24,26.4,199.7,182.9,62.5,0.76,625.8,3.5,3.0,3.25,General Fitness,HIIT,1.0,0.0,0.0,0.0,1.0,1.0,0.0
25.4,Male,68.9,1.75,22.37,15.9,180.7,152.6,68.0,0.8,411.6,3.4,2.0,2.5,Athletic Performance,Functional,0.0,0.0,0.0,1.0,1.0,1.0,1.0
18.0,Male,54.6,1.66,19.81,34.7,189.0,142.0,64.0,1.19,523.0,2.0,1.0,2.6,General Fitness,HIIT,0.0,0.0,0.0,1.0,1.0,1.0,1.0
31.1,Male,79.3,1.69,27.8,16.0,184.0,176.6,49.6,1.78,1690.8,5.9,3.0,3.6,General Fitness,Cardio,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18.3,Female,47.5,1.58,19.11,15.9,205.5,98.1,57.1,1.14,170.2,5.7,2.0,1.6,Flexibility,Yoga,0.0,0.0,0.0,0.0,1.0,0.0,1.0
40.7,Male,104.3,1.75,33.9,32.5,185.3,174.3,71.5,0.98,1114.9,3.8,2.0,3.25,Weight Loss,HIIT,0.0,0.0,1.0,1.0,1.0,0.0,1.0
28.0,Female,93.2,1.71,31.87,27.2,176.0,149.0,60.0,1.4,1348.0,3.0,2.0,2.1,Weight Loss,HIIT,1.0,0.0,0.0,1.0,1.0,0.0,1.0
31.8,Male,57.8,1.7,19.91,10.6,173.7,141.8,45.5,1.6,911.7,5.9,3.0,2.4,Weight Loss,Cardio,1.0,0.0,0.0,0.0,0.0,1.0,1.0
53.2,Female,75.9,1.8,23.43,18.3,181.8,168.7,60.9,0.73,689.2,2.9,2.0,3.2,Endurance,HIIT,0.0,0.0,0.0,1.0,1.0,1.0,0.0
58.3,Female,74.8,1.8,23.2,27.1,151.8,131.8,78.4,2.23,1148.0,2.3,1.0,4.42,Endurance,Cardio,0.0,0.0,1.0,0.0,0.0,0.0,1.0
27.1,Female,66.7,1.7,23.04,26.4,191.2,147.0,66.7,0.7,329.1,3.8,1.0,3.1,General Fitness,Functional,0.0,1.0,0.0,1.0,1.0,0.0,1.0
22.7,Male,68.4,1.76,22.07,13.4,206.1,128.1,65.7,0.76,385.4,3.7,1.0,2.0,General Fitness,Functional,0.0,0.0,0.0,1.0,1.0,0.0,1.0
39.1,Female,85.3,1.65,31.52,22.7,190.7,114.5,65.2,1.04,497.5,3.3,3.0,2.0,Strength,Powerlifting,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18.7,Female,47.4,1.56,19.43,15.9,196.1,164.6,56.8,1.08,644.1,4.5,2.0,3.8,Endurance,HIIT,0.0,1.0,1.0,1.0,0.0,0.0,1.0
68.9,Female,84.6,1.66,30.88,33.8,152.2,115.1,64.7,1.51,625.3,4.8,3.0,2.2,Strength,Powerlifting,1.0,1.0,0.0,0.0,0.0,0.0,0.0
36.9,Female,54.5,1.67,19.5,21.7,195.6,148.1,62.2,1.43,840.0,3.8,1.0,2.9,Athletic Performance,Functional,0.0,0.0,0.0,1.0,1.0,1.0,1.0
32.0,Male,63.3,1.78,20.06,11.2,195.0,189.2,72.6,0.75,621.3,4.5,3.0,3.0,General Fitness,HIIT,0.0,0.0,0.0,1.0,0.0,1.0,1.0
24.8,Female,55.6,1.55,23.0,21.4,194.9,143.2,56.4,1.17,535.6,4.4,1.0,3.3,Athletic Performance,Functional,1.0,0.0,0.0,0.0,0.0,0.0,1.0
31.0,Female,51.0,1.56,20.96,28.6,193.0,140.0,64.0,1.41,1347.0,2.0,2.0,3.5,General Fitness,Cardio,0.0,0.0,0.0,0.0,1.0,0.0,1.0
25.3,Male,88.4,1.83,26.3,20.0,194.1,121.7,68.5,1.49,1045.0,3.2,3.0,3.0,Muscle Gain,Strength,0.0,0.0,1.0,1.0,1.0,0.0,1.0
33.9,Male,79.0,1.77,25.11,16.0,184.8,141.1,63.1,0.7,499.2,4.3,3.0,2.8,General Fitness,Functional,0.0,1.0,0.0,1.0,1.0,1.0,0.0
54.8,Female,62.2,1.62,23.57,25.4,168.8,115.2,70.7,1.22,430.7,4.7,1.0,2.6,Muscle Gain,Strength,1.0,1.0,1.0,1.0,0.0,1.0,0.0
25.5,Male,69.9,1.75,22.86,18.5,205.3,124.8,62.6,1.39,591.4,5.0,2.0,2.8,Strength,Strength,1.0,1.0,1.0,0.0,0.0,1.0,1.0
27.5,Female,74.5,1.65,27.42,14.9,190.8,146.5,55.3,1.56,1301.2,5.3,1.0,3.2,Weight Loss,Cardio,0.0,0.0,1.0,0.0,0.0,0.0,1.0
45.8,Female,74.3,1.64,27.67,23.0,164.8,135.0,60.4,2.28,845.9,4.4,2.0,3.8,Strength,Powerlifting,0.0,1.0,0.0,1.0,0.0,0.0,0.0
29.4,Male,83.0,1.79,25.9,16.1,191.9,118.7,61.6,1.28,420.7,3.8,2.0,3.5,General Fitness,Yoga,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29.0,Female,45.5,1.46,21.23,19.9,192.5,184.3,54.0,0.64,416.3,3.9,2.0,4.0,Endurance,HIIT,0.0,1.0,0.0,0.0,1.0,0.0,1.0
27.1,Male,74.2,1.81,22.61,20.9,183.9,115.8,66.3,1.81,1063.6,4.1,3.0,3.5,Muscle Gain,Strength,1.0,1.0,1.0,0.0,0.0,0.0,0.0
54.0,Female,47.7,1.56,19.6,26.5,181.0,128.0,74.0,1.5,853.0,3.0,1.0,1.5,Muscle Gain,Strength,1.0,1.0,1.0,0.0,0.0,0.0,1.0
29.9,Male,80.4,1.9,22.18,13.9,195.6,143.2,73.5,1.63,1288.5,3.8,3.0,2.8,Strength,Strength,0.0,1.0,1.0,0.0,0.0,1.0,1.0
59.3,Female,55.7,1.54,23.35,24.6,154.4,132.7,69.6,0.98,418.0,3.6,3.0,2.8,Athletic Performance,Functional,0.0,1.0,0.0,1.0,1.0,0.0,0.0
32.4,Male,76.9,1.69,27.01,18.2,194.4,112.3,59.0,1.92,838.4,3.5,1.0,2.8,Strength,Strength,0.0,1.0,1.0,0.0,1.0,0.0,0.0
38.2,Female,56.8,1.54,24.1,19.5,181.5,112.2,74.8,1.38,382.2,4.1,3.0,2.6,Strength,Strength,1.0,1.0,1.0,0.0,0.0,0.0,0.0
20.3,Male,104.8,1.98,26.61,12.2,199.7,125.4,71.0,1.29,1233.5,4.5,2.0,3.0,Muscle Gain,Functional,1.0,1.0,1.0,1.0,0.0,1.0,0.0
34.7,Male,51.7,1.68,18.25,20.8,191.8,178.9,72.2,0.86,453.9,2.5,1.0,2.69,Endurance,HIIT,1.0,0.0,0.0,0.0,0.0,1.0,1.0
49.0,Female,50.2,1.7,17.37,28.0,164.0,169.0,73.0,0.75,622.0,2.0,1.0,1.6,Endurance,Cardio,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42.9,Female,54.9,1.48,25.09,20.4,187.6,155.0,64.4,0.59,358.4,4.7,2.0,2.9,Endurance,Cardio,1.0,0.0,0.0,0.0,0.0,0.0,1.0
53.7,Female,70.3,1.57,28.55,23.1,163.8,111.8,62.1,1.6,537.1,3.6,2.0,2.3,Muscle Gain,Powerlifting,0.0,1.0,1.0,0.0,1.0,0.0,0.0
33.4,Male,73.5,1.81,22.53,20.4,193.4,144.0,54.4,1.63,1094.4,4.6,2.0,3.2,Strength,Strength,1.0,0.0,1.0,0.0,0.0,0.0,1.0
54.0,Female,63.5,1.51,27.85,28.3,192.0,147.0,70.0,1.23,526.0,3.0,3.0,2.2,Strength,Strength,1.0,1.0,1.0,0.0,0.0,1.0,1.0
39.1,Male,65.6,1.65,23.98,17.1,175.7,130.9,66.5,0.77,510.6,4.8,2.0,3.1,Muscle Gain,Functional,1.0,0.0,0.0,1.0,1.0,1.0,1.0
35.8,Female,62.4,1.68,22.06,21.8,178.3,146.8,75.6,1.14,840.0,4.5,3.0,2.9,Muscle Gain,Functional,1.0,0.0,1.0,1.0,1.0,0.0,1.0
35.2,Male,45.0,1.85,13.21,20.1,181.2,144.0,71.4,1.26,381.5,4.3,2.0,3.27,Strength,Strength,1.0,1.0,1.0,0.0,0.0,0.0,0.0
32.3,Female,69.8,1.62,26.57,20.5,181.2,169.6,55.0,1.02,930.9,5.4,3.0,3.7,Weight Loss,Cardio,0.0,0.0,0.0,1.0,0.0,0.0,1.0
40.6,Male,64.8,1.6,25.26,21.3,185.5,154.7,71.7,1.2,593.9,2.5,1.0,3.08,Weight Loss,Cardio,0.0,0.0,0.0,0.0,1.0,0.0,1.0
29.1,Female,86.2,1.76,27.73,28.4,190.3,181.3,69.7,0.74,709.7,4.0,2.0,3.06,Weight Loss,HIIT,1.0,0.0,0.0,1.0,0.0,1.0,1.0
47.7,Male,67.7,1.65,24.97,17.2,176.0,140.5,62.3,1.12,786.8,3.0,2.0,2.7,Muscle Gain,Functional,1.0,1.0,1.0,1.0,1.0,0.0,1.0
43.0,Female,45.5,1.59,17.92,20.2,167.4,112.0,64.8,1.34,223.6,4.9,3.0,2.1,General Fitness,Yoga,0.0,0.0,0.0,0.0,0.0,0.0,1.0
44.8,Male,58.7,1.67,20.98,19.6,167.0,109.1,65.5,0.95,114.7,4.1,2.0,2.0,General Fitness,Yoga,0.0,0.0,0.0,0.0,1.0,1.0,1.0
53.5,Male,89.3,1.8,27.46,10.2,167.2,162.2,62.9,0.55,416.8,3.2,3.0,3.1,Endurance,HIIT,0.0,0.0,1.0,1.0,0.0,1.0,1.0
50.6,Male,72.7,1.72,24.56,12.6,173.8,168.8,51.1,0.34,462.2,4.1,2.0,2.3,General Fitness,HIIT,1.0,0.0,1.0,1.0,0.0,0.0,1.0
27.5,Female,52.2,1.59,20.63,19.0,202.4,113.4,63.1,0.7,88.9,3.8,1.0,,Stress Relief,Yoga,0.0,0.0,0.0,1.0,1.0,1.0,1.0
